year,month,region_code,region_name,revenue
2017.0,6.0,UC36,Hope/OkanaganSimilkameen,
2017.0,7.0,UC36,Hope/OkanaganSimilkameen,
2017.0,8.0,UC36,Hope/OkanaganSimilkameen,
2017.0,9.0,UC36,Hope/OkanaganSimilkameen,
2017.0,10.0,UC36,Hope/OkanaganSimilkameen,
2017.0,11.0,UC36,Hope/OkanaganSimilkameen,
2017.0,12.0,UC36,Hope/OkanaganSimilkameen,
2018.0,1.0,UC36,Hope/OkanaganSimilkameen,
2018.0,2.0,UC36,Hope/OkanaganSimilkameen,
2018.0,3.0,UC36,Hope/OkanaganSimilkameen,
2018.0,4.0,UC36,Hope/OkanaganSimilkameen,
2018.0,5.0,UC36,Hope/OkanaganSimilkameen,
2018.0,6.0,UC36,Hope/OkanaganSimilkameen,
2018.0,7.0,UC36,Hope/OkanaganSimilkameen,
2018.0,8.0,UC36,Hope/OkanaganSimilkameen,
2018.0,9.0,UC36,Hope/OkanaganSimilkameen,
2018.0,10.0,UC36,Hope/OkanaganSimilkameen,
2018.0,11.0,UC36,Hope/OkanaganSimilkameen,
2018.0,12.0,UC36,Hope/OkanaganSimilkameen,
2019.0,1.0,UC36,Hope/OkanaganSimilkameen,
2019.0,2.0,UC36,Hope/OkanaganSimilkameen,
2019.0,3.0,UC36,Hope/OkanaganSimilkameen,
2019.0,4.0,UC36,Hope/OkanaganSimilkameen,
2019.0,5.0,UC36,Hope/OkanaganSimilkameen,
2019.0,6.0,UC36,Hope/OkanaganSimilkameen,
2019.0,7.0,UC36,Hope/OkanaganSimilkameen,
2019.0,8.0,UC36,Hope/OkanaganSimilkameen,
2019.0,9.0,UC36,Hope/OkanaganSimilkameen,
2019.0,10.0,UC36,Hope/OkanaganSimilkameen,502000.0
2019.0,11.0,UC36,Hope/OkanaganSimilkameen,352000.0
2019.0,12.0,UC36,Hope/OkanaganSimilkameen,590000.0
2010.0,1.0,UC06,Kamloops,1717000.0
2010.0,2.0,UC06,Kamloops,1938000.0
2010.0,3.0,UC06,Kamloops,2930000.0
2010.0,4.0,UC06,Kamloops,3106000.0
2010.0,5.0,UC06,Kamloops,4505000.0
2010.0,6.0,UC06,Kamloops,4561000.0
2010.0,7.0,UC06,Kamloops,6030000.0
2010.0,8.0,UC06,Kamloops,5779000.0
2010.0,9.0,UC06,Kamloops,4506000.0
2010.0,10.0,UC06,Kamloops,3299000.0
2010.0,11.0,UC06,Kamloops,2322000.0
2010.0,12.0,UC06,Kamloops,2120000.0
2011.0,1.0,UC06,Kamloops,2139000.0
2011.0,2.0,UC06,Kamloops,2424000.0
2011.0,3.0,UC06,Kamloops,2981000.0
2011.0,4.0,UC06,Kamloops,3773000.0
2011.0,5.0,UC06,Kamloops,4866000.0
2011.0,6.0,UC06,Kamloops,4929000.0
2011.0,7.0,UC06,Kamloops,6831000.0
2011.0,8.0,UC06,Kamloops,6797000.0
2011.0,9.0,UC06,Kamloops,4842000.0
2011.0,10.0,UC06,Kamloops,3051000.0
2011.0,11.0,UC06,Kamloops,2467000.0
2011.0,12.0,UC06,Kamloops,1938000.0
2012.0,1.0,UC06,Kamloops,1971000.0
2012.0,2.0,UC06,Kamloops,2149000.0
2012.0,3.0,UC06,Kamloops,3215000.0
2012.0,4.0,UC06,Kamloops,3230000.0
2012.0,5.0,UC06,Kamloops,4678000.0
2012.0,6.0,UC06,Kamloops,4666000.0
2012.0,7.0,UC06,Kamloops,5799000.0
2012.0,8.0,UC06,Kamloops,6232000.0
2012.0,9.0,UC06,Kamloops,4699000.0
2012.0,10.0,UC06,Kamloops,3616000.0
2012.0,11.0,UC06,Kamloops,2431000.0
2012.0,12.0,UC06,Kamloops,2279000.0
2013.0,1.0,UC06,Kamloops,2198000.0
2013.0,2.0,UC06,Kamloops,2249000.0
2013.0,3.0,UC06,Kamloops,3523000.0
2013.0,4.0,UC06,Kamloops,3598000.0
2013.0,5.0,UC06,Kamloops,5015000.0
2013.0,6.0,UC06,Kamloops,5191000.0
2013.0,7.0,UC06,Kamloops,5925000.0
2013.0,8.0,UC06,Kamloops,6919000.0
2013.0,9.0,UC06,Kamloops,5203000.0
2013.0,10.0,UC06,Kamloops,3964000.0
2013.0,11.0,UC06,Kamloops,2492000.0
2013.0,12.0,UC06,Kamloops,2250000.0
2014.0,1.0,UC06,Kamloops,2209000.0
2014.0,2.0,UC06,Kamloops,2057000.0
2014.0,3.0,UC06,Kamloops,4022000.0
2014.0,4.0,UC06,Kamloops,3643000.0
2014.0,5.0,UC06,Kamloops,5134000.0
2014.0,6.0,UC06,Kamloops,5581000.0
2014.0,7.0,UC06,Kamloops,6054000.0
2014.0,8.0,UC06,Kamloops,7609000.0
2014.0,9.0,UC06,Kamloops,5190000.0
2014.0,10.0,UC06,Kamloops,3860000.0
2014.0,11.0,UC06,Kamloops,2655000.0
2014.0,12.0,UC06,Kamloops,2388000.0
2015.0,1.0,UC06,Kamloops,2187000.0
2015.0,2.0,UC06,Kamloops,2131000.0
2015.0,3.0,UC06,Kamloops,3040000.0
2015.0,4.0,UC06,Kamloops,3577000.0
2015.0,5.0,UC06,Kamloops,5174000.0
2015.0,6.0,UC06,Kamloops,5849000.0
2015.0,7.0,UC06,Kamloops,6975000.0
2015.0,8.0,UC06,Kamloops,7259000.0
2015.0,9.0,UC06,Kamloops,5913000.0
2015.0,10.0,UC06,Kamloops,3801000.0
2015.0,11.0,UC06,Kamloops,2691000.0
2015.0,12.0,UC06,Kamloops,2436000.0
2016.0,1.0,UC06,Kamloops,2247000.0
2016.0,2.0,UC06,Kamloops,2333000.0
2016.0,3.0,UC06,Kamloops,4124000.0
2016.0,4.0,UC06,Kamloops,4538000.0
2016.0,5.0,UC06,Kamloops,5683000.0
2016.0,6.0,UC06,Kamloops,6279000.0
2016.0,7.0,UC06,Kamloops,7712000.0
2016.0,8.0,UC06,Kamloops,7559000.0
2016.0,9.0,UC06,Kamloops,6246000.0
2016.0,10.0,UC06,Kamloops,3777000.0
2016.0,11.0,UC06,Kamloops,2963000.0
2016.0,12.0,UC06,Kamloops,2600000.0
2017.0,1.0,UC06,Kamloops,1974000.0
2017.0,2.0,UC06,Kamloops,2085000.0
2017.0,3.0,UC06,Kamloops,3240000.0
2017.0,4.0,UC06,Kamloops,4557000.0
2017.0,5.0,UC06,Kamloops,6384000.0
2017.0,6.0,UC06,Kamloops,6700000.0
2017.0,7.0,UC06,Kamloops,8761000.0
2017.0,8.0,UC06,Kamloops,8646000.0
2017.0,9.0,UC06,Kamloops,7039000.0
2017.0,10.0,UC06,Kamloops,4074000.0
2017.0,11.0,UC06,Kamloops,3061000.0
2017.0,12.0,UC06,Kamloops,2649000.0
2018.0,1.0,UC06,Kamloops,2602000.0
2018.0,2.0,UC06,Kamloops,2483000.0
2018.0,3.0,UC06,Kamloops,3770000.0
2018.0,4.0,UC06,Kamloops,4418000.0
2018.0,5.0,UC06,Kamloops,7345000.0
2018.0,6.0,UC06,Kamloops,7071000.0
2018.0,7.0,UC06,Kamloops,8171000.0
2018.0,8.0,UC06,Kamloops,9194000.0
2018.0,9.0,UC06,Kamloops,7348000.0
2018.0,10.0,UC06,Kamloops,4415000.0
2018.0,11.0,UC06,Kamloops,2620000.0
2018.0,12.0,UC06,Kamloops,3200000.0
2019.0,1.0,UC06,Kamloops,2962000.0
2019.0,2.0,UC06,Kamloops,2630000.0
2019.0,3.0,UC06,Kamloops,4472000.0
2019.0,4.0,UC06,Kamloops,5013000.0
2019.0,5.0,UC06,Kamloops,7278000.0
2019.0,6.0,UC06,Kamloops,7825000.0
2019.0,7.0,UC06,Kamloops,8373000.0
2019.0,8.0,UC06,Kamloops,9258000.0
2019.0,9.0,UC06,Kamloops,7628000.0
2019.0,10.0,UC06,Kamloops,4911000.0
2019.0,11.0,UC06,Kamloops,2904000.0
2019.0,12.0,UC06,Kamloops,3314000.0
2010.0,1.0,UC07,Kelowna,2590000.0
2010.0,2.0,UC07,Kelowna,2602000.0
2010.0,3.0,UC07,Kelowna,3676000.0
2010.0,4.0,UC07,Kelowna,4653000.0
2010.0,5.0,UC07,Kelowna,6373000.0
2010.0,6.0,UC07,Kelowna,7031000.0
2010.0,7.0,UC07,Kelowna,11995000.0
2010.0,8.0,UC07,Kelowna,11829000.0
2010.0,9.0,UC07,Kelowna,7705000.0
2010.0,10.0,UC07,Kelowna,5181000.0
2010.0,11.0,UC07,Kelowna,2896000.0
2010.0,12.0,UC07,Kelowna,2171000.0
2011.0,1.0,UC07,Kelowna,2596000.0
2011.0,2.0,UC07,Kelowna,2696000.0
2011.0,3.0,UC07,Kelowna,3275000.0
2011.0,4.0,UC07,Kelowna,4676000.0
2011.0,5.0,UC07,Kelowna,6527000.0
2011.0,6.0,UC07,Kelowna,6966000.0
2011.0,7.0,UC07,Kelowna,12073000.0
2011.0,8.0,UC07,Kelowna,11444000.0
2011.0,9.0,UC07,Kelowna,7254000.0
2011.0,10.0,UC07,Kelowna,4744000.0
2011.0,11.0,UC07,Kelowna,3061000.0
2011.0,12.0,UC07,Kelowna,2350000.0
2012.0,1.0,UC07,Kelowna,2631000.0
2012.0,2.0,UC07,Kelowna,3053000.0
2012.0,3.0,UC07,Kelowna,3544000.0
2012.0,4.0,UC07,Kelowna,4319000.0
2012.0,5.0,UC07,Kelowna,7024000.0
2012.0,6.0,UC07,Kelowna,7313000.0
2012.0,7.0,UC07,Kelowna,10978000.0
2012.0,8.0,UC07,Kelowna,13178000.0
2012.0,9.0,UC07,Kelowna,7728000.0
2012.0,10.0,UC07,Kelowna,4702000.0
2012.0,11.0,UC07,Kelowna,3468000.0
2012.0,12.0,UC07,Kelowna,2469000.0
2013.0,1.0,UC07,Kelowna,2533000.0
2013.0,2.0,UC07,Kelowna,2908000.0
2013.0,3.0,UC07,Kelowna,4058000.0
2013.0,4.0,UC07,Kelowna,4539000.0
2013.0,5.0,UC07,Kelowna,6715000.0
2013.0,6.0,UC07,Kelowna,8568000.0
2013.0,7.0,UC07,Kelowna,11421000.0
2013.0,8.0,UC07,Kelowna,14583000.0
2013.0,9.0,UC07,Kelowna,8413000.0
2013.0,10.0,UC07,Kelowna,5238000.0
2013.0,11.0,UC07,Kelowna,3223000.0
2013.0,12.0,UC07,Kelowna,2788000.0
2014.0,1.0,UC07,Kelowna,2602000.0
2014.0,2.0,UC07,Kelowna,3383000.0
2014.0,3.0,UC07,Kelowna,4974000.0
2014.0,4.0,UC07,Kelowna,5191000.0
2014.0,5.0,UC07,Kelowna,7256000.0
2014.0,6.0,UC07,Kelowna,9363000.0
2014.0,7.0,UC07,Kelowna,12611000.0
2014.0,8.0,UC07,Kelowna,14769000.0
2014.0,9.0,UC07,Kelowna,9127000.0
2014.0,10.0,UC07,Kelowna,6180000.0
2014.0,11.0,UC07,Kelowna,3906000.0
2014.0,12.0,UC07,Kelowna,3195000.0
2015.0,1.0,UC07,Kelowna,3189000.0
2015.0,2.0,UC07,Kelowna,3674000.0
2015.0,3.0,UC07,Kelowna,4950000.0
2015.0,4.0,UC07,Kelowna,5188000.0
2015.0,5.0,UC07,Kelowna,8993000.0
2015.0,6.0,UC07,Kelowna,10367000.0
2015.0,7.0,UC07,Kelowna,15247000.0
2015.0,8.0,UC07,Kelowna,15309000.0
2015.0,9.0,UC07,Kelowna,10714000.0
2015.0,10.0,UC07,Kelowna,6180000.0
2015.0,11.0,UC07,Kelowna,3902000.0
2015.0,12.0,UC07,Kelowna,3221000.0
2016.0,1.0,UC07,Kelowna,3289000.0
2016.0,2.0,UC07,Kelowna,3866000.0
2016.0,3.0,UC07,Kelowna,5644000.0
2016.0,4.0,UC07,Kelowna,6253000.0
2016.0,5.0,UC07,Kelowna,8726000.0
2016.0,6.0,UC07,Kelowna,10981000.0
2016.0,7.0,UC07,Kelowna,16248000.0
2016.0,8.0,UC07,Kelowna,16369000.0
2016.0,9.0,UC07,Kelowna,11654000.0
2016.0,10.0,UC07,Kelowna,7042000.0
2016.0,11.0,UC07,Kelowna,4505000.0
2016.0,12.0,UC07,Kelowna,3745000.0
2017.0,1.0,UC07,Kelowna,3261000.0
2017.0,2.0,UC07,Kelowna,3949000.0
2017.0,3.0,UC07,Kelowna,5967000.0
2017.0,4.0,UC07,Kelowna,6434000.0
2017.0,5.0,UC07,Kelowna,9960000.0
2017.0,6.0,UC07,Kelowna,12057000.0
2017.0,7.0,UC07,Kelowna,15769000.0
2017.0,8.0,UC07,Kelowna,16260000.0
2017.0,9.0,UC07,Kelowna,12318000.0
2017.0,10.0,UC07,Kelowna,7301000.0
2017.0,11.0,UC07,Kelowna,4631000.0
2017.0,12.0,UC07,Kelowna,3900000.0
2018.0,1.0,UC07,Kelowna,4802000.0
2018.0,2.0,UC07,Kelowna,4315000.0
2018.0,3.0,UC07,Kelowna,6156000.0
2018.0,4.0,UC07,Kelowna,6563000.0
2018.0,5.0,UC07,Kelowna,10081000.0
2018.0,6.0,UC07,Kelowna,12074000.0
2018.0,7.0,UC07,Kelowna,16548000.0
2018.0,8.0,UC07,Kelowna,16172000.0
2018.0,9.0,UC07,Kelowna,11314000.0
2018.0,10.0,UC07,Kelowna,6231000.0
2018.0,11.0,UC07,Kelowna,4543000.0
2018.0,12.0,UC07,Kelowna,5526000.0
2019.0,1.0,UC07,Kelowna,4386000.0
2019.0,2.0,UC07,Kelowna,4775000.0
2019.0,3.0,UC07,Kelowna,10207000.0
2019.0,4.0,UC07,Kelowna,6837000.0
2019.0,5.0,UC07,Kelowna,10985000.0
2019.0,6.0,UC07,Kelowna,19351000.0
2019.0,7.0,UC07,Kelowna,16343000.0
2019.0,8.0,UC07,Kelowna,18195000.0
2019.0,9.0,UC07,Kelowna,16430000.0
2019.0,10.0,UC07,Kelowna,8414000.0
2019.0,11.0,UC07,Kelowna,6057000.0
2019.0,12.0,UC07,Kelowna,6383000.0
2010.0,1.0,RD33,Merritt,153000.0
2010.0,2.0,RD33,Merritt,170000.0
2010.0,3.0,RD33,Merritt,217000.0
2010.0,4.0,RD33,Merritt,207000.0
2010.0,5.0,RD33,Merritt,409000.0
2010.0,6.0,RD33,Merritt,387000.0
2010.0,7.0,RD33,Merritt,478000.0
2010.0,8.0,RD33,Merritt,524000.0
2010.0,9.0,RD33,Merritt,388000.0
2010.0,10.0,RD33,Merritt,330000.0
2010.0,11.0,RD33,Merritt,264000.0
2010.0,12.0,RD33,Merritt,179000.0
2011.0,1.0,RD33,Merritt,168000.0
2011.0,2.0,RD33,Merritt,148000.0
2011.0,3.0,RD33,Merritt,208000.0
2011.0,4.0,RD33,Merritt,237000.0
2011.0,5.0,RD33,Merritt,343000.0
2011.0,6.0,RD33,Merritt,399000.0
2011.0,7.0,RD33,Merritt,553000.0
2011.0,8.0,RD33,Merritt,475000.0
2011.0,9.0,RD33,Merritt,392000.0
2011.0,10.0,RD33,Merritt,331000.0
2011.0,11.0,RD33,Merritt,232000.0
2011.0,12.0,RD33,Merritt,196000.0
2012.0,1.0,RD33,Merritt,163000.0
2012.0,2.0,RD33,Merritt,180000.0
2012.0,3.0,RD33,Merritt,221000.0
2012.0,4.0,RD33,Merritt,236000.0
2012.0,5.0,RD33,Merritt,326000.0
2012.0,6.0,RD33,Merritt,466000.0
2012.0,7.0,RD33,Merritt,
2012.0,8.0,RD33,Merritt,
2012.0,9.0,RD33,Merritt,
2012.0,10.0,RD33,Merritt,
2012.0,11.0,RD33,Merritt,
2012.0,12.0,RD33,Merritt,
2013.0,1.0,RD33,Merritt,
2013.0,2.0,RD33,Merritt,
2013.0,3.0,RD33,Merritt,
2013.0,4.0,RD33,Merritt,
2013.0,5.0,RD33,Merritt,
2013.0,6.0,RD33,Merritt,
2013.0,7.0,RD33,Merritt,
2013.0,8.0,RD33,Merritt,
2013.0,9.0,RD33,Merritt,
2013.0,10.0,RD33,Merritt,
2013.0,11.0,RD33,Merritt,
2013.0,12.0,RD33,Merritt,
2014.0,1.0,RD33,Merritt,
2014.0,2.0,RD33,Merritt,
2014.0,3.0,RD33,Merritt,
2014.0,4.0,RD33,Merritt,
2014.0,5.0,RD33,Merritt,
2014.0,6.0,RD33,Merritt,
2014.0,7.0,RD33,Merritt,
2014.0,8.0,RD33,Merritt,
2014.0,9.0,RD33,Merritt,
2014.0,10.0,RD33,Merritt,
2014.0,11.0,RD33,Merritt,
2014.0,12.0,RD33,Merritt,
2015.0,1.0,RD33,Merritt,
2015.0,2.0,RD33,Merritt,
2015.0,3.0,RD33,Merritt,
2015.0,4.0,RD33,Merritt,
2015.0,5.0,RD33,Merritt,
2015.0,6.0,RD33,Merritt,
2015.0,7.0,RD33,Merritt,
2015.0,8.0,RD33,Merritt,
2015.0,9.0,RD33,Merritt,
2015.0,10.0,RD33,Merritt,
2015.0,11.0,RD33,Merritt,
2015.0,12.0,RD33,Merritt,
2016.0,1.0,RD33,Merritt,
2016.0,2.0,RD33,Merritt,
2016.0,3.0,RD33,Merritt,
2016.0,4.0,RD33,Merritt,
2016.0,5.0,RD33,Merritt,
2016.0,6.0,RD33,Merritt,
2016.0,7.0,RD33,Merritt,
2016.0,8.0,RD33,Merritt,
2016.0,9.0,RD33,Merritt,
2016.0,10.0,RD33,Merritt,
2016.0,11.0,RD33,Merritt,
2016.0,12.0,RD33,Merritt,
2017.0,1.0,RD33,Merritt,
2017.0,2.0,RD33,Merritt,
2017.0,3.0,RD33,Merritt,
2017.0,4.0,RD33,Merritt,
2017.0,5.0,RD33,Merritt,
2017.0,6.0,RD33,Merritt,
2017.0,7.0,RD33,Merritt,
2017.0,8.0,RD33,Merritt,
2017.0,9.0,RD33,Merritt,
2017.0,10.0,RD33,Merritt,
2017.0,11.0,RD33,Merritt,
2017.0,12.0,RD33,Merritt,
2018.0,1.0,RD33,Merritt,
2018.0,2.0,RD33,Merritt,
2018.0,3.0,RD33,Merritt,
2018.0,4.0,RD33,Merritt,
2018.0,5.0,RD33,Merritt,
2018.0,6.0,RD33,Merritt,
2018.0,7.0,RD33,Merritt,
2018.0,8.0,RD33,Merritt,
2018.0,9.0,RD33,Merritt,
2018.0,10.0,RD33,Merritt,
2018.0,11.0,RD33,Merritt,
2018.0,12.0,RD33,Merritt,
2019.0,1.0,RD33,Merritt,
2019.0,2.0,RD33,Merritt,
2019.0,3.0,RD33,Merritt,
2019.0,4.0,RD33,Merritt,
2019.0,5.0,RD33,Merritt,
2019.0,6.0,RD33,Merritt,
2019.0,7.0,RD33,Merritt,
2019.0,8.0,RD33,Merritt,
2019.0,9.0,RD33,Merritt,
2019.0,10.0,RD33,Merritt,
2019.0,11.0,RD33,Merritt,
2019.0,12.0,RD33,Merritt,
2010.0,1.0,UC33,Osoyoos,193000.0
2010.0,2.0,UC33,Osoyoos,211000.0
2010.0,3.0,UC33,Osoyoos,334000.0
2010.0,4.0,UC33,Osoyoos,448000.0
2010.0,5.0,UC33,Osoyoos,834000.0
2010.0,6.0,UC33,Osoyoos,1356000.0
2010.0,7.0,UC33,Osoyoos,3858000.0
2010.0,8.0,UC33,Osoyoos,4053000.0
2010.0,9.0,UC33,Osoyoos,1524000.0
2010.0,10.0,UC33,Osoyoos,451000.0
2010.0,11.0,UC33,Osoyoos,211000.0
2010.0,12.0,UC33,Osoyoos,170000.0
2011.0,1.0,UC33,Osoyoos,227000.0
2011.0,2.0,UC33,Osoyoos,213000.0
2011.0,3.0,UC33,Osoyoos,345000.0
2011.0,4.0,UC33,Osoyoos,453000.0
2011.0,5.0,UC33,Osoyoos,831000.0
2011.0,6.0,UC33,Osoyoos,1271000.0
2011.0,7.0,UC33,Osoyoos,4058000.0
2011.0,8.0,UC33,Osoyoos,4342000.0
2011.0,9.0,UC33,Osoyoos,1674000.0
2011.0,10.0,UC33,Osoyoos,552000.0
2011.0,11.0,UC33,Osoyoos,252000.0
2011.0,12.0,UC33,Osoyoos,186000.0
2012.0,1.0,UC33,Osoyoos,269000.0
2012.0,2.0,UC33,Osoyoos,253000.0
2012.0,3.0,UC33,Osoyoos,469000.0
2012.0,4.0,UC33,Osoyoos,460000.0
2012.0,5.0,UC33,Osoyoos,873000.0
2012.0,6.0,UC33,Osoyoos,1461000.0
2012.0,7.0,UC33,Osoyoos,3617000.0
2012.0,8.0,UC33,Osoyoos,4685000.0
2012.0,9.0,UC33,Osoyoos,1839000.0
2012.0,10.0,UC33,Osoyoos,581000.0
2012.0,11.0,UC33,Osoyoos,261000.0
2012.0,12.0,UC33,Osoyoos,196000.0
2013.0,1.0,UC33,Osoyoos,244000.0
2013.0,2.0,UC33,Osoyoos,214000.0
2013.0,3.0,UC33,Osoyoos,407000.0
2013.0,4.0,UC33,Osoyoos,478000.0
2013.0,5.0,UC33,Osoyoos,991000.0
2013.0,6.0,UC33,Osoyoos,1750000.0
2013.0,7.0,UC33,Osoyoos,3639000.0
2013.0,8.0,UC33,Osoyoos,4718000.0
2013.0,9.0,UC33,Osoyoos,2269000.0
2013.0,10.0,UC33,Osoyoos,549000.0
2013.0,11.0,UC33,Osoyoos,254000.0
2013.0,12.0,UC33,Osoyoos,267000.0
2014.0,1.0,UC33,Osoyoos,289000.0
2014.0,2.0,UC33,Osoyoos,281000.0
2014.0,3.0,UC33,Osoyoos,478000.0
2014.0,4.0,UC33,Osoyoos,649000.0
2014.0,5.0,UC33,Osoyoos,1079000.0
2014.0,6.0,UC33,Osoyoos,1975000.0
2014.0,7.0,UC33,Osoyoos,3937000.0
2014.0,8.0,UC33,Osoyoos,4751000.0
2014.0,9.0,UC33,Osoyoos,2469000.0
2014.0,10.0,UC33,Osoyoos,745000.0
2014.0,11.0,UC33,Osoyoos,300000.0
2014.0,12.0,UC33,Osoyoos,242000.0
2015.0,1.0,UC33,Osoyoos,285000.0
2015.0,2.0,UC33,Osoyoos,323000.0
2015.0,3.0,UC33,Osoyoos,544000.0
2015.0,4.0,UC33,Osoyoos,668000.0
2015.0,5.0,UC33,Osoyoos,1320000.0
2015.0,6.0,UC33,Osoyoos,2278000.0
2015.0,7.0,UC33,Osoyoos,4534000.0
2015.0,8.0,UC33,Osoyoos,4478000.0
2015.0,9.0,UC33,Osoyoos,2760000.0
2015.0,10.0,UC33,Osoyoos,815000.0
2015.0,11.0,UC33,Osoyoos,329000.0
2015.0,12.0,UC33,Osoyoos,376000.0
2016.0,1.0,UC33,Osoyoos,333000.0
2016.0,2.0,UC33,Osoyoos,425000.0
2016.0,3.0,UC33,Osoyoos,660000.0
2016.0,4.0,UC33,Osoyoos,811000.0
2016.0,5.0,UC33,Osoyoos,1502000.0
2016.0,6.0,UC33,Osoyoos,2530000.0
2016.0,7.0,UC33,Osoyoos,5198000.0
2016.0,8.0,UC33,Osoyoos,5408000.0
2016.0,9.0,UC33,Osoyoos,3373000.0
2016.0,10.0,UC33,Osoyoos,887000.0
2016.0,11.0,UC33,Osoyoos,350000.0
2016.0,12.0,UC33,Osoyoos,303000.0
2017.0,1.0,UC33,Osoyoos,244000.0
2017.0,2.0,UC33,Osoyoos,481000.0
2017.0,3.0,UC33,Osoyoos,626000.0
2017.0,4.0,UC33,Osoyoos,828000.0
2017.0,5.0,UC33,Osoyoos,1659000.0
2017.0,6.0,UC33,Osoyoos,2777000.0
2017.0,7.0,UC33,Osoyoos,5120000.0
2017.0,8.0,UC33,Osoyoos,5664000.0
2017.0,9.0,UC33,Osoyoos,3178000.0
2017.0,10.0,UC33,Osoyoos,882000.0
2017.0,11.0,UC33,Osoyoos,388000.0
2017.0,12.0,UC33,Osoyoos,329000.0
2018.0,1.0,UC33,Osoyoos,298000.0
2018.0,2.0,UC33,Osoyoos,322000.0
2018.0,3.0,UC33,Osoyoos,644000.0
2018.0,4.0,UC33,Osoyoos,842000.0
2018.0,5.0,UC33,Osoyoos,1513000.0
2018.0,6.0,UC33,Osoyoos,2602000.0
2018.0,7.0,UC33,Osoyoos,4973000.0
2018.0,8.0,UC33,Osoyoos,4925000.0
2018.0,9.0,UC33,Osoyoos,3065000.0
2018.0,10.0,UC33,Osoyoos,509000.0
2018.0,11.0,UC33,Osoyoos,289000.0
2018.0,12.0,UC33,Osoyoos,391000.0
2019.0,1.0,UC33,Osoyoos,302000.0
2019.0,2.0,UC33,Osoyoos,359000.0
2019.0,3.0,UC33,Osoyoos,812000.0
2019.0,4.0,UC33,Osoyoos,831000.0
2019.0,5.0,UC33,Osoyoos,1847000.0
2019.0,6.0,UC33,Osoyoos,3228000.0
2019.0,7.0,UC33,Osoyoos,5562000.0
2019.0,8.0,UC33,Osoyoos,5952000.0
2019.0,9.0,UC33,Osoyoos,2505000.0
2019.0,10.0,UC33,Osoyoos,820000.0
2019.0,11.0,UC33,Osoyoos,346000.0
2019.0,12.0,UC33,Osoyoos,414000.0
2010.0,1.0,UC18,Penticton,360000.0
2010.0,2.0,UC18,Penticton,448000.0
2010.0,3.0,UC18,Penticton,790000.0
2010.0,4.0,UC18,Penticton,928000.0
2010.0,5.0,UC18,Penticton,1577000.0
2010.0,6.0,UC18,Penticton,2409000.0
2010.0,7.0,UC18,Penticton,4568000.0
2010.0,8.0,UC18,Penticton,5415000.0
2010.0,9.0,UC18,Penticton,2316000.0
2010.0,10.0,UC18,Penticton,1056000.0
2010.0,11.0,UC18,Penticton,546000.0
2010.0,12.0,UC18,Penticton,409000.0
2011.0,1.0,UC18,Penticton,415000.0
2011.0,2.0,UC18,Penticton,470000.0
2011.0,3.0,UC18,Penticton,686000.0
2011.0,4.0,UC18,Penticton,858000.0
2011.0,5.0,UC18,Penticton,1652000.0
2011.0,6.0,UC18,Penticton,2407000.0
2011.0,7.0,UC18,Penticton,4309000.0
2011.0,8.0,UC18,Penticton,6046000.0
2011.0,9.0,UC18,Penticton,2285000.0
2011.0,10.0,UC18,Penticton,1151000.0
2011.0,11.0,UC18,Penticton,599000.0
2011.0,12.0,UC18,Penticton,534000.0
2012.0,1.0,UC18,Penticton,376000.0
2012.0,2.0,UC18,Penticton,506000.0
2012.0,3.0,UC18,Penticton,922000.0
2012.0,4.0,UC18,Penticton,1111000.0
2012.0,5.0,UC18,Penticton,1704000.0
2012.0,6.0,UC18,Penticton,2664000.0
2012.0,7.0,UC18,Penticton,4417000.0
2012.0,8.0,UC18,Penticton,6187000.0
2012.0,9.0,UC18,Penticton,2402000.0
2012.0,10.0,UC18,Penticton,1111000.0
2012.0,11.0,UC18,Penticton,644000.0
2012.0,12.0,UC18,Penticton,466000.0
2013.0,1.0,UC18,Penticton,488000.0
2013.0,2.0,UC18,Penticton,616000.0
2013.0,3.0,UC18,Penticton,1201000.0
2013.0,4.0,UC18,Penticton,890000.0
2013.0,5.0,UC18,Penticton,2039000.0
2013.0,6.0,UC18,Penticton,2902000.0
2013.0,7.0,UC18,Penticton,4139000.0
2013.0,8.0,UC18,Penticton,5521000.0
2013.0,9.0,UC18,Penticton,3360000.0
2013.0,10.0,UC18,Penticton,1080000.0
2013.0,11.0,UC18,Penticton,578000.0
2013.0,12.0,UC18,Penticton,535000.0
2014.0,1.0,UC18,Penticton,494000.0
2014.0,2.0,UC18,Penticton,521000.0
2014.0,3.0,UC18,Penticton,957000.0
2014.0,4.0,UC18,Penticton,994000.0
2014.0,5.0,UC18,Penticton,1734000.0
2014.0,6.0,UC18,Penticton,3240000.0
2014.0,7.0,UC18,Penticton,5155000.0
2014.0,8.0,UC18,Penticton,5817000.0
2014.0,9.0,UC18,Penticton,3174000.0
2014.0,10.0,UC18,Penticton,1285000.0
2014.0,11.0,UC18,Penticton,620000.0
2014.0,12.0,UC18,Penticton,622000.0
2015.0,1.0,UC18,Penticton,500000.0
2015.0,2.0,UC18,Penticton,610000.0
2015.0,3.0,UC18,Penticton,1230000.0
2015.0,4.0,UC18,Penticton,1144000.0
2015.0,5.0,UC18,Penticton,2281000.0
2015.0,6.0,UC18,Penticton,3591000.0
2015.0,7.0,UC18,Penticton,5528000.0
